player_id,lnr_id,lnr_slug,photo_url,name,team,team_code,position_group,position_raw,season,matches_played,minutes_total,minutes_avg,tackles_per80,tackle_success_pct,penalties_per80,turnovers_won_per80,turnovers_lost_per80,carries_per80,meters_per80,line_breaks_per80,offloads_per80,passes_per80,kick_meters_per80,points_scored_per80,errors_per80,ruck_arrivals_per80,lineout_wins_per80,scrum_success_pct,_source,age,height_cm,weight_kg,nationality,axis_consistency,n_matches_consistency,_h_global_norm,_w_global_norm,rating_raw,rating,confidence,axis_att,axis_ctrl,axis_kick,axis_def,axis_pow,axis_gabarit,kick_points_per80,form_score,form_trend,form_matches,form_scores_list,axis_disc,age_factor,position_label,position_abbr,confidence_score,confidence_badge,low_sample,minutes_bucket,data_insufficient,rank_position,rating_percentile_position,rating_intl,team_intl,matches_intl,cluster_intl,axis_course_intl,axis_distrib_intl,axis_kicking_intl,axis_physique_intl,axis_rigueur_intl,axis_danger_intl,axis_melee_intl,intl_bonus,meters_run_intl,clean_breaks_intl,defenders_beaten_intl,passes_intl,runs_intl,lineouts_won_intl,missed_tackles_intl,tackles_intl,turnovers_conceded_intl,penalties_conceded_intl,offloads_intl
lnr_11297,11297,baptiste-jauneau,https://cdn.lnr.fr/joueur/11297-baptiste-jauneau/photo/photoFull.b5e9990d9a31ede8327da9bafe6aeb896ea144f3,B. Jauneau,Clermont,CLR,SCRUM_HALF,Demi de mêlée,2023-2024,22,898.0,40.8,8.55,,,0.09,,,,0.53,1.16,,,1.78,,,,,lnr,20.0,178.0,81.0,France,27.9,16.0,91.28205128205128,63.28125,64.8,62.7,1.0,59,89,55,75,40,89,1.78,26.1,↘,5,"[49.0, 38.3, 49.5, 24.7, 13.4]",100,-1.25,Demi de mêlée,9,100,Haute,False,Bonne,False,12,56.0,,,,,,,,,,,,0.0,,,,,,,,,,,
lnr_11554,11554,killian-tixeront,https://cdn.lnr.fr/joueur/11554-killian-tixeront/photo/photoFull.b5e9990d9a31ede8327da9bafe6aeb896ea144f3,Killian Tixeront,Clermont,CLR,BACK_ROW,3ème ligne,2023-2024,22,999.0,45.4,10.73,,,0.0,,,,0.16,0.24,,,0.4,,,,,lnr,22.0,196.0,107.0,France,92.7,15.0,100.0,83.59375,58.1,59.6,1.0,33,21,22,44,30,94,,44.1,↘,5,"[46.7, 100, 55.7, 64.2, 15.8]",100,-0.67,3ème Ligne,3L,100,Haute,False,Bonne,False,41,16.7,,,,,,,,,,,,0.0,,,,,,,,,,,
lnr_662,662,giorgi-beria,https://cdn.lnr.fr/joueur/662-giorgi-beria/photo/photoFull.746d583d9f8a2aa9c322b15ebadc8acc096151d2,Giorgi Beria,Clermont,CLR,FRONT_ROW,1ère ligne,2023-2024,20,847.0,42.4,9.92,,,0.38,,,,0.09,0.76,,,0.94,,,,,lnr,24.0,175.0,108.0,France,61.5,10.0,89.74358974358975,84.375,72.8,73.0,1.0,41,90,39,39,53,83,,55.9,↗,5,"[77.7, 30.3, 96.8, 100, 27.6]",100,0.5,1ère Ligne,1L,100,Haute,False,Bonne,False,18,84.7,,,,,,,,,,,,0.0,,,,,,,,,,,
lnr_2709,2709,leon-darricarrere,https://cdn.lnr.fr/joueur/2709-leon-darricarrere/photo/photoFull.b5e9990d9a31ede8327da9bafe6aeb896ea144f3,L. Darricarrere,Clermont,CLR,CENTRE,Centre,2023-2024,17,861.0,50.6,4.92,,,0.0,,,,0.37,0.46,,,1.39,,,,,lnr,19.0,187.0,98.0,France,54.5,12.0,95.8974358974359,76.5625,61.8,59.4,1.0,45,49,62,25,30,90,,18.3,↘,5,"[43.2, 28.8, 15.6, 25.8, 7.4]",100,-1.38,Centre,CTR,100,Haute,False,Bonne,False,29,17.6,,,,,,,,,,,,0.0,,,,,,,,,,,
lnr_661,661,lucas-dessaigne,https://cdn.lnr.fr/joueur/661-lucas-dessaigne/photo/photoFull.b5e9990d9a31ede8327da9bafe6aeb896ea144f3,Lucas Dessaigne,Clermont,CLR,BACK_ROW,3ème ligne,2023-2024,17,812.0,47.8,11.63,,,0.3,,,,0.1,0.1,,,0.99,,,,,lnr,25.0,188.0,96.0,France,100.0,7.0,96.4102564102564,75.0,65.4,70.3,1.0,20,9,54,59,43,87,,80.8,↗,5,"[88.9, 80.0, 100, 68.7, 66.4]",100,1.26,3ème Ligne,3L,100,Haute,False,Bonne,False,18,63.5,,,,,,,,,,,,0.0,,,,,,,,,,,
lnr_667,667,etienne-falgoux,https://cdn.lnr.fr/joueur/667-etienne-falgoux/photo/photoFull.b5e9990d9a31ede8327da9bafe6aeb896ea144f3,Etienne Falgoux,Clermont,CLR,FRONT_ROW,1ère ligne,2023-2024,17,793.0,46.6,6.96,,,0.61,,,,0.0,0.1,,,0.5,,,,,lnr,31.0,183.0,105.0,France,89.6,8.0,93.84615384615384,82.03125,65.6,64.0,1.0,0,12,21,0,67,82,,25.6,↘,5,"[50.4, 14.1, 14.7, 23.6, 37.7]",100,2.0,1ère Ligne,1L,100,Haute,False,Moyenne,False,80,28.8,,,3.0,,,,,,,,,0.0,1.667,0.0,0.0,0.333,1.0,0.0,0.333,10.0,0.333,0.0,0.333
lnr_694,694,cristian-ojovan,https://cdn.lnr.fr/joueur/694-cristian-ojovan/photo/photoFull.b5e9990d9a31ede8327da9bafe6aeb896ea144f3,C. Ojovan,Clermont,CLR,FRONT_ROW,1ère ligne,2023-2024,17,555.0,32.6,10.95,,,0.14,,,,0.0,0.0,,,0.0,,,,,lnr,27.0,183.0,120.0,Moldavie,86.5,18.0,93.84615384615384,93.75,69.8,68.9,0.962,0,0,5,53,38,91,,36.9,↘,5,"[57.5, 33.6, 46.9, 30.9, 46.9]",100,2.61,1ère Ligne,1L,96,Haute,False,Moyenne,False,47,58.6,,,,,,,,,,,,0.0,,,,,,,,,,,
lnr_685,685,julien-heriteau,https://cdn.lnr.fr/joueur/685-julien-heriteau/photo/photoFull.66c8481f41dae2c760111c9de7f76f50fdc806b3,Julien Heriteau,Clermont,CLR,CENTRE,Centre,2023-2024,16,860.0,53.8,5.21,,,0.0,,,,0.37,0.47,,,0.47,,,,,lnr,,,,,,,0.0,0.0,58.4,58.4,1.0,45,51,21,31,30,0,,50.0,→,0,[],100,0.0,Centre,CTR,100,Haute,False,Bonne,False,32,7.4,,,,,,,,,,,,0.0,,,,,,,,,,,
lnr_708,708,daniel-bibi-biziwu,https://cdn.lnr.fr/joueur/708-daniel-bibi-biziwu/photo/photoFull.b948a9307d0771aeee5c40d614c45938eb2eb700,D. Bibi Biziwu,Clermont,CLR,FRONT_ROW,1ère ligne,2023-2024,14,423.0,30.2,6.43,,,0.0,,,,0.0,0.0,,,0.0,,,,,lnr,22.0,183.0,119.0,France,97.6,8.0,93.84615384615384,92.96875,54.0,57.2,0.852,0,0,5,0,30,91,,36.0,↘,5,"[29.8, 65.3, 12.9, 72.6, 26.8]",100,-0.67,1ère Ligne,1L,85,Haute,False,Moyenne,False,108,3.6,,,,,,,,,,,,0.0,,,,,,,,,,,
lnr_657,657,etienne-fourcade,https://cdn.lnr.fr/joueur/657-etienne-fourcade/photo/photoFull.b5e9990d9a31ede8327da9bafe6aeb896ea144f3,Etienne Fourcade,Clermont,CLR,FRONT_ROW,1ère ligne,2023-2024,14,656.0,46.9,8.66,,,0.12,,,,0.12,0.37,,,1.22,,,,,lnr,27.0,180.0,103.0,France,91.4,14.0,92.3076923076923,80.46875,65.8,65.5,1.0,55,44,51,22,37,81,,36.1,↗,5,"[45.4, 19.9, 54.3, 43.2, 39.3]",100,2.61,1ère Ligne,1L,100,Haute,False,Moyenne,False,71,36.5,,,,,,,,,,,,0.0,,,,,,,,,,,
lnr_687,687,paul-jedrasiak,https://cdn.lnr.fr/joueur/687-paul-jedrasiak/photo/photoFull.50e0d211418fb8267083232d5e5561b6e88fe79f,Paul Jedrasiak,Clermont,CLR,LOCK,2ème ligne,2023-2024,13,506.0,38.9,7.91,,,0.0,,,,0.0,0.47,,,0.0,,,,,lnr,31.0,,121.0,France,98.9,6.0,0.0,94.53125,45.7,66.6,0.922,0,41,5,0,30,13,,46.8,↗,5,"[11.8, 50.0, 45.6, 60.9, 65.3]",100,2.0,2ème Ligne,2L,92,Haute,False,Moyenne,False,36,16.7,77.7,France,10.0,cluster_1,73.3,76.2,50.0,84.1,79.4,61.0,82.4,0.2700000000000003,5.0,0.0,0.6,1.1,3.8,0.0,0.9,2.8,0.2,0.3,0.4
lnr_402,402,joris-jurand,https://cdn.lnr.fr/joueur/402-joris-jurand/photo/photoFull.b5e9990d9a31ede8327da9bafe6aeb896ea144f3,Joris Jurand,Clermont,CLR,CENTRE,Centre,2023-2024,12,937.0,78.1,2.48,,,0.09,,,,0.68,0.34,,,2.99,,,,,lnr,28.0,188.0,106.0,France,22.5,13.0,96.4102564102564,82.8125,69.5,65.9,1.0,90,34,95,0,39,95,,13.9,→,5,"[20.2, 12.9, 26.8, 2.6, 14.4]",100,2.96,Centre,CTR,100,Haute,False,Bonne,False,17,51.5,,,,,,,,,,,,0.0,,,,,,,,,,,
lnr_677,677,yohan-beheregaray,https://cdn.lnr.fr/joueur/677-yohan-beheregaray/photo/photoFull.df70eb994b7734bdf40e01b850e18c98079124f9,Y. Beheregaray,Clermont,CLR,FRONT_ROW,1ère ligne,2023-2024,11,289.0,26.3,9.41,,,0.0,,,,0.0,0.83,,,4.15,,,,,lnr,,,,,,,0.0,0.0,53.2,57.6,0.739,0,95,95,32,30,0,,50.0,→,0,[],100,0.0,1ère Ligne,1L,74,Moyenne,True,Basse,False,106,5.4,,,,,,,,,,,,0.0,,,,,,,,,,,
lnr_2456,2456,pierre-fouyssac,https://cdn.lnr.fr/joueur/2456-pierre-fouyssac/photo/photoFull.b5e9990d9a31ede8327da9bafe6aeb896ea144f3,Pierre Fouyssac,Clermont,CLR,WINGER,Ailier,2023-2024,11,656.0,59.6,6.95,,,0.73,,,,0.73,0.73,,,1.22,,,,,lnr,29.0,189.0,101.0,France,76.9,4.0,96.92307692307692,78.90625,80.3,77.0,1.0,55,62,47,95,68,96,1.22,34.3,↘,4,"[57.8, 39.3, 33.3, 36.3]",100,2.96,Ailier,AIL,100,Haute,False,Moyenne,False,1,100.0,,,,,,,,,,,,0.0,,,,,,,,,,,
lnr_12302,12302,pita-gus-sowakula,https://cdn.lnr.fr/joueur/12302-pita-gus-sowakula/photo/photoFull.c014f51db1da0b1217b367d4a2b9e8cf48e92c3e,P. Sowakula,Clermont,CLR,BACK_ROW,3ème ligne,2023-2024,10,618.0,61.8,8.28,,,0.26,,,,0.26,1.17,,,0.65,,,,,lnr,29.0,196.0,117.0,Fidji,78.0,14.0,100.0,91.40625,68.2,68.7,1.0,53,95,35,3,41,98,,45.9,↗,5,"[28.2, 66.1, 58.6, 44.5, 57.8]",100,2.96,3ème Ligne,3L,100,Haute,False,Moyenne,False,24,52.1,,,4.0,,,,,,,,,0.0,1.75,0.0,0.25,0.25,1.25,0.0,0.0,2.0,0.5,0.5,0.0
lnr_1132,1132,thomas-roziere,https://cdn.lnr.fr/joueur/1132-thomas-roziere/photo/photoFull.d303b4e754d5628447799261cf17492ebc23d137,Thomas Roziere,Clermont,CLR,FULLBACK,Arrière,2023-2024,9,556.0,61.8,4.17,,,0.0,,,,0.58,0.14,,,0.72,,,,,lnr,,,,,,,0.0,0.0,54.4,54.9,0.963,31,0,17,51,30,0,0.72,50.0,→,0,[],100,0.0,Arrière,ARR,96,Haute,False,Moyenne,False,14,18.8,,,,,,,,,,,,0.0,,,,,,,,,,,
lnr_12001,12001,robin-couly,https://cdn.lnr.fr/joueur/12001-robin-couly/photo/photoFull.58be6a2ad681cc5ced7d547fac090a3dc6591f6f,Robin Couly,Clermont,CLR,FRONT_ROW,1ère ligne,2023-2024,8,160.0,20.0,12.0,,,0.0,,,,0.0,0.0,,,0.0,,,,,lnr,,,,,,,0.0,0.0,54.3,65.6,0.61,0,0,5,66,30,0,,76.4,→,1,[90.5],100,0.0,1ère Ligne,1L,61,Moyenne,True,Basse,False,69,38.3,,,,,,,,,,,,0.0,,,,,,,,,,,
lnr_3233,3233,giorgi-dzmanashvili,https://cdn.lnr.fr/joueur/3233-giorgi-dzmanashvili/photo/photoFull.b5e9990d9a31ede8327da9bafe6aeb896ea144f3,G. Dzmanashvili,Clermont,CLR,FRONT_ROW,1ère ligne,2023-2024,8,153.0,19.1,11.5,,,0.0,,,,0.0,0.52,,,0.0,,,,,lnr,21.0,186.0,122.0,Géorgie,97.4,5.0,95.3846153846154,95.3125,68.8,65.5,0.603,0,62,5,60,30,93,,21.4,↘,5,"[19.9, 64.2, 27.3, 0, 27.3]",100,-1.03,1ère Ligne,1L,60,Moyenne,True,Basse,False,71,36.5,,,,,,,,,,,,0.0,,,,,,,,,,,
lnr_11320,11320,theo-giral-1,https://cdn.lnr.fr/joueur/11320-theo-giral-1/photo/photoFull.fb26dc620384a6249e4f25079e745b2cf06fe9f6,Théo Giral,Clermont,CLR,FLY_HALF,Demi d'ouverture,2023-2024,8,120.0,15.0,5.33,,,0.0,,,,0.0,0.67,,,2.67,,,,,lnr,,,,,,,0.0,0.0,55.9,61.8,0.58,0,68,23,47,30,0,2.67,50.0,→,0,[],100,0.0,Ouvreur,10,58,Basse,True,Basse,True,13,45.5,,,,,,,,,,,,0.0,,,,,,,,,,,
lnr_678,678,jules-plisson,https://cdn.lnr.fr/joueur/678-jules-plisson/photo/photoFull.6fc701688372b38c2cd93e972d93fc323ab7f457,Jules Plisson,Clermont,CLR,FLY_HALF,Demi d'ouverture,2023-2024,8,257.0,32.1,2.49,,,0.31,,,,0.0,0.0,,,8.72,,,,,lnr,,,,,,,0.0,0.0,59.0,62.2,0.707,0,0,74,0,68,0,8.72,50.0,→,0,[],100,0.0,Ouvreur,10,71,Moyenne,True,Basse,False,11,54.5,67.5,France,13.0,cluster_1,60.5,58.5,69.5,76.6,92.1,53.8,89.1,0.0,,,,,,,,,,,
lnr_11002,11002,yerim-fall,https://cdn.lnr.fr/joueur/11002-yerim-fall/photo/photoFull.b5e9990d9a31ede8327da9bafe6aeb896ea144f3,Yerim Fall,Clermont,CLR,CENTRE,Centre,2023-2024,5,370.0,74.0,4.76,,,0.22,,,,0.22,0.22,,,0.0,,,,,lnr,20.0,178.0,90.0,France,91.1,4.0,91.28205128205128,70.3125,59.6,58.8,0.808,23,19,5,21,52,83,,16.4,↗,4,"[2.6, 9.2, 27.5, 18.3]",100,-1.25,Centre,CTR,81,Haute,False,Basse,False,31,11.8,,,,,,,,,,,,0.0,,,,,,,,,,,
lnr_647,647,irae-vincynt-simone,https://cdn.lnr.fr/joueur/647-irae-vincynt-simone/photo/photoFull.b5e9990d9a31ede8327da9bafe6aeb896ea144f3,I. Simone,Clermont,CLR,CENTRE,Centre,2023-2024,5,336.0,67.2,7.38,,,0.24,,,,0.24,0.24,,,1.19,,,,,lnr,28.0,193.0,105.0,Nouvelle Zélande,20.8,7.0,98.97435897435898,82.03125,70.0,67.2,0.78,26,22,53,81,54,95,,16.8,↘,5,"[31.2, 23.7, 43.9, 22.9, 0]",100,2.96,Centre,CTR,78,Haute,False,Basse,False,15,58.8,,,6.0,,,,,,,,,0.0,5.667,0.0,0.167,1.5,1.5,0.0,0.0,2.0,0.333,0.0,0.0
lnr_1582,1582,henzo-kiteau,https://cdn.lnr.fr/joueur/1582-henzo-kiteau/photo/photoFull.480357f8a58841fb619d15da8c0313b4686e9846,Henzo Kiteau,Clermont,CLR,FRONT_ROW,1ère ligne,2023-2024,4,59.0,14.8,12.2,,,0.0,,,,0.0,0.0,,,0.0,,,,,lnr,,,,,,,0.0,0.0,54.8,61.8,0.539,0,0,5,69,30,0,,50.0,→,0,[],100,0.0,1ère Ligne,1L,54,Basse,True,Basse,True,90,18.9,,,,,,,,,,,,0.0,,,,,,,,,,,
lnr_352,352,caleb-kalisi-timu,https://cdn.lnr.fr/joueur/352-caleb-kalisi-timu/photo/photoFull.fb26dc620384a6249e4f25079e745b2cf06fe9f6,C. Timu,Clermont,CLR,BACK_ROW,3ème ligne,2023-2024,4,312.0,78.0,7.44,,,0.26,,,,0.0,0.26,,,0.0,,,,,lnr,,,,,,,0.0,0.0,49.3,54.3,0.76,0,23,5,0,41,0,,50.0,→,0,[],100,0.0,3ème Ligne,3L,76,Haute,False,Basse,True,46,6.2,,,,,,,,,,,,0.0,,,,,,,,,,,
lnr_663,663,alexandre-fischer,https://cdn.lnr.fr/joueur/663-alexandre-fischer/photo/photoFull.1d6a32f7ce4a12d423552fb50b73687ec52ba345,A. Fischer,Clermont,CLR,BACK_ROW,3ème ligne,2023-2024,3,47.0,15.7,8.51,,,0.0,,,,1.7,0.0,,,0.0,,,,,lnr,26.0,188.0,107.0,France,57.1,12.0,96.4102564102564,83.59375,56.0,63.1,0.531,95,0,5,7,30,93,,32.1,↘,5,"[26.2, 59.9, 31.4, 52.3, 21.6]",100,2.0,3ème Ligne,3L,53,Basse,True,Basse,True,36,27.1,,,,,,,,,,,,0.0,,,,,,,,,,,
lnr_2195,2195,anthime-hemery,https://cdn.lnr.fr/joueur/2195-anthime-hemery/photo/photoFull.b5e9990d9a31ede8327da9bafe6aeb896ea144f3,Anthime Hemery,Clermont,CLR,BACK_ROW,3ème ligne,2023-2024,1,362.0,,10.39,,,0.0,,,,0.22,0.0,,,0.0,,,,,lnr,23.0,189.0,110.0,France,3.6,12.0,96.92307692307692,85.9375,56.6,59.7,0.802,45,0,5,38,30,94,,36.8,↘,5,"[69.5, 43.5, 39.1, 38.8, 38.3]",100,-0.16,3ème Ligne,3L,80,Haute,False,Basse,True,40,18.8,,,,,,,,,,,,0.0,,,,,,,,,,,
lnr_2669,2669,swan-cormenier,https://cdn.lnr.fr/joueur/2669-swan-cormenier/photo/photoFull.1d6a32f7ce4a12d423552fb50b73687ec52ba345,Swan Cormenier,Bayonne,BAY,FRONT_ROW,1ère ligne,2023-2024,21,767.0,36.5,11.37,,,0.0,,,,0.0,0.31,,,0.0,,,,,lnr,28.0,175.0,118.0,France,34.9,6.0,89.74358974358975,92.1875,70.8,67.5,1.0,0,37,5,58,30,89,,18.9,↘,5,"[36.2, 31.2, 7.2, 18.3, 19.9]",100,2.96,1ère Ligne,1L,100,Haute,False,Moyenne,False,57,49.5,,,,,,,,,,,,0.0,,,,,,,,,,,
lnr_1424,1424,vincent-giudicelli,https://cdn.lnr.fr/joueur/1424-vincent-giudicelli/photo/photoFull.1d6a32f7ce4a12d423552fb50b73687ec52ba345,V. Giudicelli,Bayonne,BAY,FRONT_ROW,1ère ligne,2023-2024,19,841.0,44.3,11.8,,,0.29,,,,0.29,0.19,,,1.43,,,,,lnr,26.0,184.0,102.0,France,91.8,7.0,94.35897435897436,79.6875,75.3,73.5,1.0,95,23,59,64,48,81,,40.4,↘,5,"[100, 27.5, 53.7, 83.9, 9.5]",100,2.0,1ère Ligne,1L,100,Haute,False,Bonne,False,16,86.5,,,,,,,,,,,,0.0,,,,,,,,,,,
lnr_2658,2658,facundo-bosch,https://cdn.lnr.fr/joueur/2658-facundo-bosch/photo/photoFull.1d6a32f7ce4a12d423552fb50b73687ec52ba345,Facundo Bosch,Bayonne,BAY,FRONT_ROW,1ère ligne,2023-2024,18,831.0,46.2,15.4,,,1.16,,,,0.19,1.25,,,2.41,,,,,lnr,32.0,180.0,100.0,Argentine,9.7,17.0,92.3076923076923,78.125,94.5,89.6,1.0,86,95,95,95,68,79,,47.9,↘,5,"[100, 56.5, 33.8, 77.1, 38.5]",100,1.26,1ère Ligne,1L,100,Haute,False,Bonne,False,1,100.0,67.0,Argentine,25.0,cluster_1,51.2,50.0,50.0,76.2,91.1,50.0,87.6,0.0,2.957,0.0,0.043,0.043,0.913,0.783,0.174,0.565,0.087,0.043,0.043
lnr_2753,2753,tom-spring,https://cdn.lnr.fr/joueur/2753-tom-spring/photo/photoFull.1d6a32f7ce4a12d423552fb50b73687ec52ba345,Tom Spring,Bayonne,BAY,FULLBACK,Arrière,2023-2024,17,551.0,32.4,2.03,,,0.0,,,,1.31,1.02,,,1.45,,,,,lnr,,,,,19.1,18.0,0.0,0.0,66.8,63.6,0.959,95,95,34,4,30,0,1.45,17.0,→,5,"[18.3, 13.7, 15.2, 28.8, 12.4]",100,0.0,Arrière,ARR,96,Haute,False,Moyenne,False,9,50.0,,,,,,,,,,,,0.0,,,,,,,,,,,
lnr_1687,1687,aurelien-callandret,https://cdn.lnr.fr/joueur/1687-aurelien-callandret/photo/photoFull.66c8481f41dae2c760111c9de7f76f50fdc806b3,A. Callandret,Bayonne,BAY,CENTRE,Centre,2023-2024,15,989.0,65.9,3.48,,,0.0,,,,0.73,0.73,,,2.43,,,,,lnr,,,,,,,0.0,0.0,64.8,64.8,1.0,95,83,95,0,30,0,,50.0,→,0,[],100,0.0,Centre,CTR,100,Haute,False,Bonne,False,22,38.2,,,,,,,,,,,,0.0,,,,,,,,,,,
lnr_2649,2649,denis-marchois,https://cdn.lnr.fr/joueur/2649-denis-marchois/photo/photoFull.fa741145527d67f0373a3b7f544c55452bd2af8a,Denis Marchois,Bayonne,BAY,LOCK,2ème ligne,2023-2024,15,669.0,44.6,11.48,,,0.24,,,,0.0,0.12,,,0.0,,,,,lnr,,,,,,,0.0,0.0,55.7,55.7,1.0,0,10,5,51,46,0,,50.0,→,0,[],100,0.0,2ème Ligne,2L,100,Haute,False,Moyenne,False,34,20.2,,,,,,,,,,,,0.0,,,,,,,,,,,
lnr_1447,1447,gela-aprasidze,https://cdn.lnr.fr/joueur/1447-gela-aprasidze/photo/photoFull.746d583d9f8a2aa9c322b15ebadc8acc096151d2,Gela Aprasidze,Bayonne,BAY,SCRUM_HALF,Demi de mêlée,2023-2024,13,220.0,16.9,5.45,,,0.73,,,,0.73,0.36,,,2.18,,,,,lnr,26.0,175.0,70.0,Géorgie,94.1,4.0,89.74358974358975,54.6875,72.4,68.9,0.67,81,11,68,27,68,81,2.18,22.4,↘,5,"[31.3, 6.7, 18.3, 0, 51.8]",100,2.0,Demi de mêlée,9,67,Moyenne,True,Basse,False,4,88.0,66.9,GEORG,45.0,cluster_0,57.3,70.2,52.6,87.6,91.9,57.6,88.1,0.0,1.867,0.044,0.222,5.133,0.622,0.0,0.089,0.733,0.067,0.133,0.156
lnr_280,280,federico-mori,https://cdn.lnr.fr/joueur/280-federico-mori/photo/photoFull.1d6a32f7ce4a12d423552fb50b73687ec52ba345,F. Mori,Bayonne,BAY,CENTRE,Centre,2023-2024,13,916.0,70.5,6.55,,,0.17,,,,0.7,0.35,,,0.87,,,,,lnr,23.0,188.0,108.0,Italie,0.0,7.0,96.4102564102564,84.375,74.1,68.7,1.0,93,36,39,62,47,96,,11.8,↘,5,"[34.7, 6.5, 7.3, 0, 20.7]",100,-0.16,Centre,CTR,100,Haute,False,Bonne,False,10,73.5,65.8,ITALY,15.0,cluster_1,75.5,77.1,50.0,82.2,55.8,65.6,80.7,0.0,12.733,0.2,0.333,1.0,2.133,0.0,0.4,2.0,0.333,0.333,0.2
lnr_2100,2100,luke-tagi,https://cdn.lnr.fr/joueur/2100-luke-tagi/photo/photoFull.1d6a32f7ce4a12d423552fb50b73687ec52ba345,Luke Tagi,Bayonne,BAY,FRONT_ROW,1ère ligne,2023-2024,12,536.0,44.7,6.42,,,0.15,,,,0.0,1.64,,,0.0,,,,,lnr,26.0,187.0,130.0,Fidji,65.0,6.0,95.8974358974359,100.0,66.1,66.1,0.947,0,95,5,0,39,97,,38.5,↗,5,"[36.2, 38.4, 22.7, 51.0, 53.3]",100,2.0,1ère Ligne,1L,95,Haute,False,Moyenne,False,63,44.1,,,3.0,,,,,,,,,0.0,4.0,0.0,0.333,1.667,2.667,0.0,0.0,2.667,0.0,0.0,1.0
lnr_2676,2676,thomas-dolhagaray,https://cdn.lnr.fr/joueur/2676-thomas-dolhagaray/photo/photoFull.df70eb994b7734bdf40e01b850e18c98079124f9,T. Dolhagaray,Bayonne,BAY,FLY_HALF,Demi d'ouverture,2023-2024,10,125.0,12.5,5.12,,,0.0,,,,0.0,0.0,,,0.0,,,,,lnr,,,,,,,0.0,0.0,47.3,56.8,0.583,0,0,5,42,30,0,0.0,50.0,→,0,[],100,0.0,Ouvreur,10,58,Basse,True,Basse,True,19,15.9,,,,,,,,,,,,0.0,,,,,,,,,,,
lnr_462,462,rodrigo-bruni,https://cdn.lnr.fr/joueur/462-rodrigo-bruni/photo/photoFull.1d6a32f7ce4a12d423552fb50b73687ec52ba345,Rodrigo Bruni,Bayonne,BAY,BACK_ROW,3ème ligne,2023-2024,9,436.0,48.4,10.09,,,0.92,,,,0.18,0.55,,,0.0,,,,,lnr,30.0,187.0,109.0,Argentine,55.3,14.0,95.8974358974359,85.15625,78.3,76.4,0.863,37,48,5,33,68,94,,49.4,↗,5,"[62.6, 39.3, 51.1, 74.6, 53.3]",100,2.61,3ème Ligne,3L,86,Haute,False,Moyenne,False,7,87.5,63.4,Argentine,38.0,cluster_1,50.1,52.1,50.0,66.5,86.0,52.0,70.0,0.0,7.781,0.094,0.438,0.812,2.219,0.0,0.312,2.906,0.219,0.219,0.125
lnr_2645,2645,pascal-cotet,https://cdn.lnr.fr/joueur/2645-pascal-cotet/photo/photoFull.1d6a32f7ce4a12d423552fb50b73687ec52ba345,Pascal Cotet,Bayonne,BAY,FRONT_ROW,1ère ligne,2023-2024,7,257.0,36.7,15.56,,,0.0,,,,0.0,0.0,,,0.0,,,,,lnr,30.0,184.0,123.0,France,94.7,12.0,94.35897435897436,96.09375,78.8,73.3,0.707,0,0,5,95,30,93,,26.1,↘,5,"[0, 64.2, 39.4, 19.7, 26.0]",100,2.61,1ère Ligne,1L,71,Moyenne,True,Basse,False,17,85.6,,,,,,,,,,,,0.0,,,,,,,,,,,
lnr_2667,2667,manuel-leindekar-virginio,https://cdn.lnr.fr/joueur/2667-manuel-leindekar-virginio/photo/photoFull.c13853c24f9a438203d2dc57b45e48161a549ae5,M. Leindekar Virginio,Bayonne,BAY,LOCK,2ème ligne,2023-2024,7,311.0,44.4,6.95,,,0.0,,,,0.0,0.51,,,0.0,,,,,lnr,,,,,,,0.0,0.0,43.8,57.8,0.759,0,44,5,0,30,0,,50.0,→,0,[],100,0.0,2ème Ligne,2L,76,Haute,False,Basse,False,40,7.1,67.1,URUG,19.0,cluster_0,50.0,50.0,50.0,70.9,100.0,51.6,69.5,0.0,,,,,,,,,,,
lnr_2612,2612,sireli-maqala,https://cdn.lnr.fr/joueur/2612-sireli-maqala/photo/photoFull.1d6a32f7ce4a12d423552fb50b73687ec52ba345,Sireli Maqala,Bayonne,BAY,CENTRE,Centre,2023-2024,7,295.0,42.1,6.24,,,0.0,,,,0.81,0.27,,,1.36,,,,,lnr,,,,,0.0,15.0,0.0,0.0,66.1,65.4,0.745,95,26,61,55,30,0,,31.2,↘,5,"[21.0, 72.6, 32.7, 38.0, 24.9]",100,0.0,Centre,CTR,74,Moyenne,True,Basse,False,21,41.2,,,,,,,,,,,,0.0,,,,,,,,,,,
lnr_1805,1805,nadir-megdoud,https://cdn.lnr.fr/joueur/1805-nadir-megdoud/photo/photoFull.66c8481f41dae2c760111c9de7f76f50fdc806b3,Nadir Megdoud,Bayonne,BAY,WINGER,Ailier,2023-2024,7,560.0,80.0,4.14,,,0.29,,,,0.71,0.71,,,0.0,,,,,lnr,27.0,181.0,96.0,France,,,92.82051282051282,75.0,73.2,69.9,0.967,54,60,5,26,68,91,0.0,23.9,→,1,[26.2],100,2.61,Ailier,AIL,97,Haute,False,Moyenne,False,8,69.6,,,,,,,,,,,,0.0,,,,,,,,,,,
